timestamp	tweet
2020-11-08 18:52:47	Since when does the Lamestream Media call who our next president will be? We have all learned a lot in the last two weeks!
2020-11-08 14:17:35	....Where it mattered, they stole what they had to steal. @newtgingrich
2020-11-08 14:17:33	“We believe these people are thieves. The big city machines are corrupt. This was a stolen election. Best pollster… https://t.co/1Tlo1rfo8g
2020-11-08 13:38:22	...and Detroit with a long series of election problems (to put it mildly).” @JonathanTurley
2020-11-08 13:38:21	....how these ballots were authenticated, because if there’s a problem in the system about authentication, that wou… https://t.co/aCDmolTEwW
2020-11-08 13:38:20	....Supreme Court Justice to compel them to separate ballots that were received after the legislative deadline. It… https://t.co/FvtQEXeq9B
2020-11-08 13:38:19	“We should look at the votes. We’re just beginning the tabulation stage. We should look at these allegations. We’re… https://t.co/CXsVQIG7mf
2020-11-07 21:54:48	71,000,000 Legal Votes. The most EVER for a sitting President!
2020-11-07 21:53:34	THE OBSERVERS WERE NOT ALLOWED INTO THE COUNTING ROOMS. I WON THE ELECTION, GOT 71,000,000 LEGAL VOTES. BAD THINGS… https://t.co/qGn3DXgDbb
2020-11-07 15:36:36	I WON THIS ELECTION, BY A LOT!
2020-11-07 15:23:00	Georgia Counties Using Same Software as Michigan Counties Also Encounter ‘Glitch’ https://t.co/N2KlEOezGi via… https://t.co/v92D9RW72p
2020-11-07 14:45:37	Big press conference today in Philadelphia at Four Seasons Total Landscaping — 11:30am!
2020-11-07 13:28:02	People were screaming STOP THE COUNT &amp; WE DEMAND TRANSPARENCY (As Legal Observers were refused admittance to count… https://t.co/WWyuEGXArd
2020-11-07 13:20:20	....Bad things took place during those hours where LEGAL TRANSPARENCY was viciously &amp; crudely not allowed. Tractors… https://t.co/YIgUO3rjdO
2020-11-07 13:20:19	....This would ALSO change the Election result in numerous States, including Pennsylvania, which everyone thought w… https://t.co/tlzXfrqdC6
2020-11-07 13:20:18	Tens of thousands of votes were illegally received after 8 P.M. on Tuesday, Election Day, totally and easily changi… https://t.co/zSkoPnCE2q
2020-11-07 04:10:49	Incredibly stated Jim! https://t.co/FNbZ71gsZx
2020-11-07 02:26:58	“We need an explanation as to how these numbers have been running up for the last two or three days.” Matthew Whitaker. @EveningEdit
2020-11-06 23:25:39	I had such a big lead in all of these states late into election night, only to see the leads miraculously disappear… https://t.co/g7HhpczcFL
2020-11-06 22:50:13	Joe Biden should not wrongfully claim the office of the President. I could make that claim also. Legal proceedings are just now beginning!
2020-11-06 17:38:17	Where are the missing military ballots in Georgia? What happened to them?
2020-11-06 16:37:01	With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!
2020-11-06 16:28:42	....has been able to render decisions in a matter of days.” Ken Starr, former Independent Counsel @Varneyco
2020-11-06 16:28:42	....hopefully this will be corrected at the Supreme Court of the United States. Also, these late ballots past Elect… https://t.co/7QMFdXBOie
2020-11-06 16:28:41	....Legislature. They just ignored that, ignored the Constitution. Now we bring it down to the counting houses, and… https://t.co/fxYHBrlGqg
2020-11-06 16:28:39	“This is what we know. We have to go back to the state level and how this morass came to be in the first instance.… https://t.co/ZkvzJjRF02
2020-11-06 15:07:43	“Philadelpiha has got a rotten history on election integrity.” @Varneyco @FoxBusiness
2020-11-06 07:23:33	Twitter is out of control, made possible through the government gift of Section 230!
2020-11-06 07:22:47	I easily WIN the Presidency of the United States with LEGAL VOTES CAST. The OBSERVERS were not allowed, in any way,… https://t.co/foZmvEwBtR
2020-11-06 07:20:19	So now the Democrats are working to gain control of the U.S. Senate through their actions on John James, David Perd… https://t.co/nn38IxdJN4
2020-11-06 02:38:49	https://t.co/11BmRoMKa3
2020-11-06 02:38:43	https://t.co/U4x4etE097
2020-11-06 02:38:34	https://t.co/ityeypdGDi
2020-11-06 02:38:01	https://t.co/HhiK6eDVds
2020-11-05 23:26:07	News Conference at 6:30 P.M.
2020-11-05 17:21:45	STOP THE FRAUD!
2020-11-05 16:22:46	All of the recent Biden claimed States will be legally challenged by us for Voter Fraud and State Election Fraud. P… https://t.co/BJCwaSmtuv
2020-11-05 16:07:27	Big legal win in Pennsylvania!
2020-11-05 15:38:45	Jobless Claims Dip to 751,000, Lowest Since March https://t.co/dzuJpS78nb via @BreitbartNews
2020-11-05 15:37:40	Fmr NV AG Laxalt: ‘No Question‘ Trump Would Have Won Nevada ‘Convincingly‘ Without Mail-in Voting https://t.co/pm4Wpfr6x0 via @BreitbartNews
2020-11-05 15:09:19	ANY VOTE THAT CAME IN AFTER ELECTION DAY WILL NOT BE COUNTED!
2020-11-05 14:12:37	STOP THE COUNT!
2020-11-05 00:01:07	Detroit Absentee Ballot Counting Chaos, Blocked Windows and Observers https://t.co/KzIwhbQrDt via @BreitbartNews
2020-11-05 00:00:05	Demands Arise for PA Attorney General to ‘Step Aside‘ https://t.co/jrED09zpK1 via @BreitbartNews
2020-11-04 23:24:59	Our lawyers have asked for “meaningful access”, but what good does that do? The damage has already been done to the… https://t.co/HZ6WfKeLez
2020-11-04 21:56:11	.....there was a large number of secretly dumped ballots as has been widely reported!
2020-11-04 21:56:10	We have claimed, for Electoral Vote purposes, the Commonwealth of Pennsylvania (which won’t allow legal observers)… https://t.co/tyDx2FcTzX
2020-11-04 18:52:32	We are winning Pennsylvania big, but the PA Secretary of State just announced that there are “Millions of ballots left to be counted.”
2020-11-04 18:43:43	Wow! It looks like Michigan has now found the ballots necessary to keep a wonderful young man, John James, out of t… https://t.co/YRUDx8kOAj
2020-11-04 17:01:15	They are working hard to make up 500,000 vote advantage in Pennsylvania disappear — ASAP. Likewise, Michigan and others!
2020-11-04 16:55:31	They are finding Biden votes all over the place — in Pennsylvania, Wisconsin, and Michigan. So bad for our Country!
2020-11-04 15:35:15	WHAT IS THIS ALL ABOUT? https://t.co/6487pYLZnL
2020-11-04 15:17:14	How come every time they count Mail-In ballot dumps they are so devastating in their percentage and power of destruction?
2020-11-04 15:04:04	Last night I was leading, often solidly, in many key States, in almost all instances Democrat run &amp; controlled. The… https://t.co/iHjUvC3kMO
2020-11-04 05:49:04	We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Polls are closed!
2020-11-04 05:45:53	I will be making a statement tonight. A big WIN!
2020-11-03 23:15:55	WE ARE LOOKING REALLY GOOD ALL OVER THE COUNTRY. THANK YOU!
2020-11-03 20:37:24	Get out &amp; VOTE! Under my Administration, our ECONOMY is growing at the fastest rate EVER at 33.1%. Next year will b… https://t.co/jhoE0iVIl4
2020-11-03 18:22:25	https://t.co/zX4bqgtWqH
2020-11-03 18:22:16	https://t.co/SMaOF79kPV
2020-11-03 17:38:29	A parade for me in Nigeria, a great honor! https://t.co/EHiSQMFvSZ
2020-11-03 16:53:54	https://t.co/oLOa4kC1i0
2020-11-03 14:04:57	https://t.co/gsFSghkmdM
2020-11-03 07:57:08	This Tweet from @realDonaldTrump has been withheld in response to a report from the copyright holder. Learn more.
2020-11-03 07:30:20	Thank you Matt! https://t.co/hWiyWpvf8o
2020-11-03 07:28:18	Thank you Paris. Keep up the GREAT work! https://t.co/jPT046qOTU
2020-11-03 07:01:28	To all of our supporters: thank you from the bottom of my heart. You have been there from the beginning, and I will… https://t.co/2N0dqPzxVw
2020-11-03 07:00:06	Thank you Brad! https://t.co/Rdcp9D76Ol
2020-11-03 06:42:56	https://t.co/hLuyRy0WNU
2020-11-03 06:42:07	https://t.co/tyZW5hYRIY
2020-11-03 06:41:58	https://t.co/mpusBndpcH
2020-11-03 06:31:43	THANK YOU MICHIGAN!https://t.co/uKkJz6ioO2
2020-11-03 04:25:17	Our prayers are with the people of Vienna after yet another vile act of terrorism in Europe. These evil attacks aga… https://t.co/VE4HV8N4ob
2020-11-03 04:02:55	Heading to GRAND RAPIDS, MICHIGAN after a great evening in KENOSHA, WISCONSIN! Get out and VOTE tomorrow, let’s MAK… https://t.co/nvBvv6wBnH
2020-11-03 03:45:50	A vote for Sleepy Joe Biden is a vote to give control of government over to Globalists, Communists, Socialists, and… https://t.co/4lYVg8S3YD
2020-11-03 03:43:23	Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. As long as I am President… https://t.co/eYQ22Bed46
2020-11-03 03:37:14	A vote for me and the Republican Party is a vote for the American Dream! Over the next four years, we will make Ame… https://t.co/unR7Pdq4Mb
2020-11-03 03:33:39	I am asking you to go VOTE for your favorite president, we still have work to do! Let’s WIN, WIN, WIN! https://t.co/ysLmOS689V
2020-11-03 03:32:20	https://t.co/hIQJEO7JOY
2020-11-03 03:32:11	https://t.co/JXkiePOLMb
2020-11-03 03:30:45	THANK YOU WISCONSIN! https://t.co/oqG7u6KAiq
2020-11-03 01:41:52	https://t.co/fKMVDC5vXT
2020-11-03 01:02:36	The Supreme Court decision on voting in Pennsylvania is a VERY dangerous one. It will allow rampant and unchecked c… https://t.co/t4dJEdsgPp
2020-11-03 00:53:04	https://t.co/gsFSghkmdM https://t.co/09vZvRrS1V
2020-11-03 00:46:59	THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your fa… https://t.co/v61iOdSCft
2020-11-03 00:43:24	Over the next 4 years, we will teach our children to love our Country, honor our history, and always respect our gr… https://t.co/DyyTKyJFJa
2020-11-03 00:42:12	For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every b… https://t.co/dCmRqVPuou
2020-11-03 00:40:43	Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and tur… https://t.co/BshCaoghIh
2020-11-03 00:40:16	A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politicia… https://t.co/2QI62C0q1g
2020-11-03 00:36:58	I just signed an executive order to teach our students PRO-AMERICAN Values! https://t.co/WjPo7Qgooz
2020-11-03 00:33:09	Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy… https://t.co/nS1kTyndMK
2020-11-03 00:31:26	https://t.co/yxoigJdsMz
2020-11-02 22:39:44	Just landed in Traverse City, Michigan. Big crowd!
2020-11-02 22:24:45	¡Mi #AmericanDreamPlan es una promesa para los hispanoamericanos de impulsar una economía próspera, proveer oportun… https://t.co/aJvVI5J5NW
2020-11-02 22:23:29	My #AmericanDreamPlan is a promise to Hispanic Americans to fuel a thriving economy, provide education opportunity… https://t.co/AShtA1lyFq
2020-11-02 22:12:45	As Christians throughout this great Country celebrate All Souls Day, let’s remember those who went before us and bu… https://t.co/Qfao6txB5B
2020-11-02 21:49:08	For years you had a President who apologized for America – now you have a President who is standing up for America,… https://t.co/X76zYhx7NC
2020-11-02 21:46:29	With your VOTE, we will continue to cut your taxes and regs, support our police, support our military, protect your… https://t.co/5Htisajkdu
2020-11-02 21:33:21	...no future for America’s youth. A vote for Biden is a vote for Lockdowns, Layoffs and Misery. Get out and VOTE to… https://t.co/sJvD4PVE2D
2020-11-02 21:33:20	Joe Biden is promising to delay the vaccine and turn America into a prison state—locking you in your home while let… https://t.co/u9mM1kThDq
2020-11-02 21:30:19	If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by… https://t.co/QZDxLPdACk
2020-11-02 21:24:49	Yesterday, I was thrilled to be endorsed by the Pittsburgh Post-Gazette, the first time the paper has endorsed a Re… https://t.co/iLiJ8DkyPp
2020-11-02 21:24:03	...He was a cheerleader for NAFTA and China’s entry into the WTO. Pennsylvania lost half of its manufacturing jobs… https://t.co/wEkKdtYsz2
2020-11-02 21:24:02	Joe Biden is a globalist who spent 47 years outsourcing your jobs, opening your borders, and sacrificing American b… https://t.co/ZiehrFpjS7
2020-11-02 21:20:15	Joe Biden’s plan to BAN FRACKING is an Economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to Ban… https://t.co/ozV3E0kJnY
2020-11-02 21:18:34	https://t.co/cnRzJEwXKO
2020-11-02 21:17:31	THANK YOU PENNSYLVANIA!https://t.co/pI55IZbmJ1
2020-11-02 19:29:20	I gave Maine everything that Obama/Biden took away from it. 5000 square miles, Lobster, Fishing, ended tariffs from… https://t.co/A7nSjHEVvS
2020-11-02 19:24:45	Landing in Scranton, Pennsylvania!
2020-11-02 19:22:20	Just signed an order to establish the 1776 Commission. We will stop the radical indoctrination of our students, and… https://t.co/VJYFv307ot
2020-11-02 19:12:47	Joe Biden is bought and paid for by Big Tech, Big Media, Big Donors, and powerful special interests. They are despe… https://t.co/LQkpZehsoy
2020-11-02 19:05:15	The Depraved Swamp have been trying to stop me – because they know I don’t answer to THEM – I answer only to YOU. T… https://t.co/ygHstiXETH
2020-11-02 18:48:01	Biden will RAISE YOUR TAXES (Biggest increase ever!).
2020-11-02 18:44:29	Biden NEVER named his list of Supreme Court Justices. Never even said whether or not he was going to Pack the Court… https://t.co/J1km78LqE5
2020-11-02 18:41:56	MAKE AMERICA GREAT AGAIN!https://t.co/gsFSghkmdM https://t.co/390duZCB6P
2020-11-02 18:35:24	We have more Cases because we have more Testing!
2020-11-02 18:27:10	https://t.co/RkRbEQcLpW
2020-11-02 18:26:56	Biden can never negotiate with China. They would own the U.S. if he were ever President!
2020-11-02 18:26:52	https://t.co/JNQQOwmP7B
2020-11-02 18:26:35	https://t.co/zvfI1eOKj6
2020-11-02 18:26:16	...our noble history, heritage &amp; heroes; and ANTIFA, the rioters, looters, Marxists, &amp; left-wing extremists. THEY ALL SUPPORT JOE BIDEN!
2020-11-02 18:26:15	...that killed our fellow citizens with illegal drugs, gangs &amp; crime; The far-left Democrats that ruined our public… https://t.co/9ERaHkNWY7
2020-11-02 18:26:13	Every corrupt force in American life that betrayed you and hurt your are supporting Joe Biden: The failed establish… https://t.co/sgZSkHy936
2020-11-02 18:22:15	THANK YOU NORTH CAROLINA!https://t.co/zeRFGhMQqd
2020-11-02 18:17:14	I PREPAID Millions of Dollars in FEDERAL INCOME TAXES!
2020-11-02 18:12:51	“No President in history has done more for OHIO than President Trump.”
2020-11-02 18:08:47	Biden was a pathetic laughing stock all over Washington for the horrible way he handled the H1N1 Swine Flu. Even hi… https://t.co/T3s3ufXMgx
2020-11-02 16:44:14	Texas, Pennsylvania: Biden is against Second Amendment and Fracking. Please remember!
2020-11-02 16:38:26	Landing in North Carolina. See you soon!
2020-11-02 16:20:50	On my way to North Carolina. Big crowds, see you in a little while! https://t.co/gsFSghkmdM
2020-11-02 16:10:47	West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement! https://t.co/paz9zrmeFJ
2020-11-02 15:17:43	This story is FALSE. They did nothing wrong. But the ANTIFA Anarchists, Rioters and Looters, who have caused so muc… https://t.co/BwnKbzRFHT
2020-11-02 14:11:22	Good Morning! Let’s #MAGA! https://t.co/gsFSghkmdM https://t.co/MF4A9aDG0R
2020-11-02 13:11:42	As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever befo… https://t.co/Q1oWlfjZet
2020-11-02 06:51:43	...As I said at the debate – “Will you remember that Texas?Pennsylvania? Ohio? New Mexico?” I will always protect A… https://t.co/81Ou1hYRNR
2020-11-02 06:51:42	Just learned that Sleepy Joe Biden is campaigning in Pennsylvania with Lady Gaga, a proud member of “Artists Agains… https://t.co/gRDyplxURJ
2020-11-02 06:35:55	If you need information on how or where to VOTE, click below! #MAGA https://t.co/gsFSghkmdM
2020-11-02 06:25:54	https://t.co/UELIArQgDG
2020-11-02 06:03:47	For 47 years, Sleepy Joe Biden betrayed Hispanic-Americans. Now he wants to close your small businesses, eliminate… https://t.co/Cz6ctugvHK
2020-11-02 06:02:18	https://t.co/HkA8VQveK8
2020-11-02 06:01:06	Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! #MAGA https://t.co/r80uItcwGn
2020-11-02 05:55:34	Thank you Florida! #MAGA https://t.co/eRiIiumNIR
2020-11-02 04:24:32	MAKE AMERICA GREAT AGAIN!
2020-11-02 04:22:47	Getting ready to land in the Great State of Florida. See you soon!
2020-11-02 04:21:07	Biden will repeal your Second Amendment and Pack the Court!
2020-11-02 04:17:56	Remember, Third Quarter GDP is the biggest in U.S. history, by far. Next year will be our best ever!
2020-11-02 04:16:39	https://t.co/br2k4cuC3F
2020-11-02 04:15:17	Joe Biden is a corrupt politician who is bought and paid for by China! In 2016, Georgia voted to FIRE this corrupt… https://t.co/dsAmMPilBN
2020-11-02 04:10:45	https://t.co/Zh8KZ5v2sI
2020-11-02 03:33:49	Thank you Georgia! #MAGAhttps://t.co/q6cbQQ0RRh
2020-11-02 03:32:59	https://t.co/NphLmt3evH
2020-11-02 03:32:49	https://t.co/kKYQ9FCNLl
2020-11-02 03:32:41	https://t.co/x6PBOixVOf
2020-11-02 01:18:53	In my opinion, these patriots did nothing wrong. Instead, the FBI &amp; Justice should be investigating the terrorists,… https://t.co/FMdJFrGRQO
2020-11-02 00:52:41	Thank you North Carolina! https://t.co/rOjbbWyDV2
2020-11-01 22:36:15	People are forgetting that if Sleepy Joe Biden and the Radical Left Dems win, you will vey quickly lose your Second… https://t.co/c8lSlmQ3Az
2020-11-01 22:35:31	Joe Biden is the candidate of rioters, looters, arsonists, gun-grabbers, flag-burners, Marxists, lobbyists, and spe… https://t.co/KgwanOyTJ6
2020-11-01 22:35:04	Biden will terminate school choice, eliminate charter schools, defund religious schools, ban prayer in public schoo… https://t.co/dZs86EPLfV
2020-11-01 22:34:37	For decades, Joe Biden let other countries rip you off and cheat America blind! The only people who’ve benefited fr… https://t.co/Jz47Su8mxj
2020-11-01 22:34:12	https://t.co/kKpYf6l0S1
2020-11-01 22:34:04	https://t.co/pHQwes68K3
2020-11-01 22:33:57	https://t.co/PRSxtZNspW
2020-11-01 22:33:44	https://t.co/aJCL8ocG8c
2020-11-01 21:58:59	Pennsylvania: Biden said that he doesn’t want Fracking. Besides, and more importantly, his handlers won’t allow Fra… https://t.co/uR6QLwnpQl
2020-11-01 21:53:03	Biden did a very POOR job of handling H1N1 Swine Flu, yet all he talks about is Covid, Covid, Covid, like he would… https://t.co/4LrHOEPxC2
2020-11-01 21:40:42	Thank you Iowa!
2020-11-01 19:22:36	Michigan was GREAT! Landing now in Dubuque, Iowa. See you soon.
2020-11-01 19:20:37	Chris Wallace of @FoxNews, by far the lowest rated of the Sunday morning news programs, can’t get over his poor deb… https://t.co/AoQNQB4F2J
2020-11-01 19:08:34	Biden is a proven Castro puppet! Vote TRUMP
2020-11-01 17:39:22	https://t.co/zKOgbNmRqL
2020-11-01 17:36:59	https://t.co/WbWgZstbps
2020-11-01 17:35:27	Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! While foreign nations are… https://t.co/GGwghSklCj
2020-11-01 17:32:45	You don’t have to take my word on Biden’s 47 years of treachery and betrayal. We have it on tape, watch! https://t.co/rQUAZt7EqX
2020-11-01 17:32:32	I am standing up to the global special interests who got rich bleeding America Dry. The corrupt establishment hates… https://t.co/Csjlc0wf6R
2020-11-01 17:32:10	Over the last 4 years, I have fought for Michigan like no one ever has! https://t.co/yYgb3OLeuy
2020-11-01 17:31:12	THANK YOU MICHIGAN!https://t.co/OsZuEqrWv1
2020-11-01 16:12:12	WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag https://t.co/OPO3vE5asK via… https://t.co/FDsrzFkKrs
2020-11-01 16:05:25	GOP Rep. Jordan: Trump Winning Margin ‘Is Going to Be So Strong‘ -- ‘It‘s Going to Be a No-Doubter‘… https://t.co/Q8gGtgxwVn
2020-11-01 15:58:20	Report: Democrats Growing More Anxious in Pennsylvania https://t.co/xRDgViR47O via @BreitbartNews  Biden would kill… https://t.co/2FurcHWlug
2020-11-01 15:41:22	Being restored immediately. @Facebook stated that they made an “enforcement error”. Thank you! https://t.co/EJDJ0ztbT2
2020-11-01 15:34:50	Joe Biden constantly used the term “Super Predator” when referring to young Black Men, according to my sources.
2020-11-01 15:16:25	https://t.co/gsFSghkmdM https://t.co/zX4bqgtWqH
2020-11-01 15:10:59	WISCONSIN! Vote to defend your family, your Country, and the American Way of Life. Get out and VOTE TODAY before In… https://t.co/U43hqTFvmR
2020-11-01 14:57:41	https://t.co/gsFSghkmdM https://t.co/EBtsPQznVV
2020-11-01 13:54:30	....all I needed, everything went swimmingly from there. He was so highly regarded &amp; respected in Scotland and beyo… https://t.co/xMEeogAosb
2020-11-01 13:54:29	The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough charac… https://t.co/hh0FdxTXyE
2020-11-01 13:25:20	Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback is underway!!!
2020-11-01 12:57:34	Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”.
2020-11-01 11:49:36	...The place was a mess and would have lost much more business if I hadn’t come along. Many new plants are starting… https://t.co/A6LbYgvQ99
2020-11-01 11:49:35	When I originally became your all time favorite President, the Great State of Michigan was hemorrhaging car compani… https://t.co/j66jPA1EF7
2020-11-01 11:34:06	Our numbers are looking VERY good all over. Sleepy Joe is already beginning to pull out of certain states. The Radical Left is going down!
2020-11-01 11:26:53	People have long been voting but Joe Biden has still not released his Supreme Court List of Radical Left Judges tha… https://t.co/gwojSCC9Ef
2020-11-01 04:47:31	.@Facebook  Put them back NOW! https://t.co/eLgs5viXKp
2020-11-01 04:32:21	https://t.co/2g9JKRGZj6
2020-11-01 04:11:34	https://t.co/jbTqhBQtmy
2020-11-01 03:52:31	Great people with unlimited potential. WIN!!! https://t.co/66iXZmwSuL
2020-11-01 03:48:29	Go Joe!!! https://t.co/wOhVdHMUJR
2020-11-01 03:47:08	Trump Supporters Fill Streets of Beverly Hills: ‘The Silent Majority is Silenced No More‘ https://t.co/YKfqBM1Fbo v… https://t.co/V2QoZXbDCg
2020-11-01 02:47:24	https://t.co/6jKLxRTIPJ
2020-11-01 02:09:37	Joe Biden has been a disaster for African Americans and Hispanic Americans—I am fighting for citizens of every race… https://t.co/B03h0cZRRX
2020-11-01 02:07:47	Joe Biden has vowed to ABOLISH American Oil and Natural Gas. Today I signed an order to strongly protect Pennsylvan… https://t.co/HKBn29xVur
2020-11-01 02:05:02	Thank you Pennsylvania! With your vote, we will continue to support our Military, Veterans and our Police Officers.… https://t.co/YpSW98CEc3
2020-11-01 02:00:05	Thank you Montoursville, Pennsylvania! https://t.co/mvOazHnkoL
2020-11-01 00:51:21	Thank you @albertmohler for your vote of confidence. You and I agree we can never compromise on Religious Liberty.… https://t.co/8DwDmubw4P
2020-11-01 00:41:14	I LOVE TEXAS! https://t.co/EP7P3AvE8L
2020-11-01 00:13:24	A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania. A vote for… https://t.co/XoLzUzDlit
2020-10-31 23:52:33	Over the next 4 years, we will make America into the Manufacturing Superpower of the World &amp; end our reliance on Ch… https://t.co/5gWdrh4gMm
2020-10-31 23:51:29	For the last 4 years you have seen me fight for you - and now I am relying on YOU to deliver another historic victo… https://t.co/0eR0ytX0qp
2020-10-31 23:47:53	Thank you Butler, Pennsylvania!https://t.co/4bjYabvV6g
2020-10-31 22:07:18	Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and conti… https://t.co/2jBzLE7vBu
2020-10-31 21:47:59	Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, a… https://t.co/h2xAttL6d4
2020-10-31 21:36:18	We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people… https://t.co/zdsjEOgIHu
2020-10-31 21:31:03	Over the next four years, we will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION… https://t.co/sFwpp35SVX
2020-10-31 21:26:20	We invested $2.5 TRILLION in the Military and we saved the Philly Shipyard. We passed VA Choice and VA Accountabili… https://t.co/ko3EvHj46q
2020-10-31 20:58:48	https://t.co/cb16JyPTPL
2020-10-31 20:58:36	https://t.co/pMV1Lker22
2020-10-31 20:58:26	https://t.co/rlPJbzLvss
2020-10-31 20:58:06	https://t.co/vaf3BrSE6Q
2020-10-31 20:56:43	3 days from now, we are going to win Pennsylvania! With your support, we will continue to bring back your jobs, and… https://t.co/wsJ5OeZaVg
2020-10-31 20:53:52	Thank you Reading, Pennsylvania!https://t.co/ywpNmRgxqz
2020-10-31 19:07:38	Biden &amp; Obama owe a massive apology to the People of Flint. The water was poisoned on their watch. Not only did the… https://t.co/3nsbrK448d
2020-10-31 18:58:22	Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote… https://t.co/KVAPkp6MOs
2020-10-31 18:42:11	Our ECONOMY is now surging back faster, better, bigger and stronger than any nation on earth. We just had the best… https://t.co/uVqY7yeXLM
2020-10-31 18:37:55	I ran for office 4 years ago because I could not sit by &amp; watch any longer as a small group of Washington Insiders… https://t.co/dq7InEM2Yj
2020-10-31 18:36:51	Pennsylvania is where the story of American Independence began – it is the state where the American Constitution wa… https://t.co/mWgD7p0CWj
2020-10-31 18:36:08	Thank you Newtown, Pennsylvania! #MAGA https://t.co/0y7W5oRMom
2020-10-31 16:11:12	Will be making a special speech in Pennsylvania at 12:30 P.M. Eastern!
2020-10-31 15:57:02	Last night, our Country’s brave warriors rescued an American hostage in Nigeria. Our Nation salutes the courageous… https://t.co/dZttiETybY
2020-10-31 15:22:02	Gallup: 56% of the U.S. is more satisfied with conditions now, even during a pandemic (we are rounding the turn!),… https://t.co/UZA7EXh8gF
2020-10-31 15:20:18	THANK YOU! #MAGA https://t.co/EEmSU6uPAy
2020-10-31 15:08:47	.@Victoria_Spartz will be a terrific Congresswoman for Indiana. Working with me, she will Create Jobs, Lower Taxes,… https://t.co/mrgvwttibh
2020-10-31 15:08:42	We need Esther Joy King (@Esther4Congress) in Congress for Illinois! She is a Strong Supporter of our #MAGA agenda… https://t.co/5mFDhBQt2C
2020-10-31 15:08:37	.@JakeLaTurner will be a phenomenal Congressman for the people of Kansas! He will help us Lower your Taxes, Support… https://t.co/pCjeaOPK1a
2020-10-31 15:08:33	Steve Negron (@SteveNegronNH) will be a tireless advocate in Congress for the State of New Hampshire! An Air Force… https://t.co/pRLZ1JcK1h
2020-10-31 15:08:29	.@FrankPallottaNJ will be a great Congressman for the terrific people of New Jersey! He is Strong on the Economy &amp;… https://t.co/loBAlckVXG
2020-10-31 15:08:25	.@CheleFarley will be an incredible Congresswoman for the Great State of New York! An engineer and businesswoman, s… https://t.co/8bJJS0pbG8
2020-10-31 15:08:21	.@CliffBentz will be a great Congressman for the people of Oregon! A Successful Rancher, he is Strong on Jobs &amp; the… https://t.co/63ZGM3Gx0s
2020-10-31 15:08:16	Sheriff Troy Nehls (@SheriffTNehls) will be an incredible Congressman for the State of Texas! An Army Veteran, he S… https://t.co/Tg147EDlES
2020-10-31 15:08:09	We need Genevieve Collins (@GCForCongress) in Congress for Texas! She is Strong on Jobs &amp; the Economy, National Sec… https://t.co/6PqSvWmvOL
2020-10-31 15:08:04	Big Jim Justice (@JimJusticeWV) is a GREAT Governor of West Virginia! An experienced businessman, he Creates Jobs,… https://t.co/yIFkPdsy22
2020-10-31 15:07:59	.@DerrickVanOrden will be a terrific Congressman for Wisconsin! A former Navy SEAL, he will stand for Law &amp; Order,… https://t.co/fehcnfXG1Y
2020-10-31 15:07:54	Blake Moore (@ElectBlakeMoore) will be a Great Congressman for Utah! He is Strong on Jobs &amp; the Economy, Healthcare… https://t.co/C4DLkntYZ4
2020-10-31 15:07:49	Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she wil… https://t.co/27MGVnSCiZ
2020-10-31 15:07:33	Scott Franklin (@ScottFranklinFL) will be an incredible Congressman for the State of Florida! A Navy Veteran, he wi… https://t.co/SKHIsEBgPU
